Line,Station,East_KKJ,North_KKJ,Lon_Intl24,Lat_Intl24,Elev_m,Orig_Boug267,Terr_corr,Curv_corr,Boug310,TC_Boug310,TC+Curv310
2,493840,3493840,7510100,26.8547344,67.6773682,209.81,-21.57,0.008,0.292,-25.344,-25.335,-25.627
2,493860,3493860,7510100,26.8552074,67.6773682,210.01,-21.48,0.007,0.292,-25.245,-25.236,-25.528
2,493880,3493880,7510100,26.8556786,67.6773758,210.05,-21.32,0.007,0.292,-25.113,-25.105,-25.397
2,493900,3493900,7510100,26.8561497,67.6773758,210.22,-21.25,0.007,0.292,-25.047,-25.038,-25.331
2,493920,3493920,7510100,26.8566208,67.6773758,210.5,-21.08,0.007,0.293,-24.923,-24.915,-25.208
2,493940,3493940,7510100,26.8570938,67.6773758,210.74,-20.98,0.007,0.293,-24.827,-24.819,-25.112
2,493960,3493960,7510100,26.8575668,67.6773758,210.82,-20.93,0.007,0.293,-24.755,-24.747,-25.041
2,493980,3493980,7510100,26.8580379,67.6773758,210.87,-20.82,0.007,0.293,-24.647,-24.639,-24.932
2,493999,3493999,7510100,26.8584843,67.6773758,210.94,-20.82,0.007,0.293,-24.615,-24.608,-24.901
2,494020,3494020,7510100,26.8589802,67.6773758,210.99,-20.81,0.007,0.293,-24.583,-24.576,-24.869
2,494040,3494040,7510100,26.8594513,67.6773758,210.96,-20.73,0.007,0.293,-24.516,-24.508,-24.802
2,494060,3494060,7510100,26.8599243,67.6773758,210.97,-20.72,0.007,0.293,-24.498,-24.49,-24.783
2,494080,3494080,7510100,26.8603954,67.6773758,210.98,-20.65,0.007,0.293,-24.445,-24.437,-24.73
2,494100,3494100,7510100,26.8608665,67.6773758,211.01,-20.56,0.007,0.293,-24.368,-24.36,-24.654
2,494120,3494120,7510100,26.8613377,67.6773758,211.26,-20.51,0.007,0.294,-24.325,-24.317,-24.611
2,494140,3494140,7510100,26.8618088,67.6773758,211.2,-20.42,0.007,0.294,-24.262,-24.254,-24.547
2,494160,3494160,7510100,26.8622818,67.6773758,211.22,-20.42,0.007,0.294,-24.25,-24.242,-24.535
2,494180,3494180,7510100,26.8627529,67.6773758,211.22,-20.38,0.007,0.294,-24.202,-24.194,-24.487
2,494200,3494200,7510100,26.863224,67.6773758,211.22,-20.34,0.008,0.294,-24.156,-24.147,-24.441
2,494220,3494220,7510100,26.8636951,67.6773834,211.37,-20.28,0.008,0.294,-24.107,-24.097,-24.391
2,494240,3494240,7510100,26.8641682,67.6773834,211.79,-20.3,0.008,0.294,-24.119,-24.11,-24.404
2,494260,3494260,7510100,26.8646412,67.6773834,212.2,-20.33,0.008,0.295,-24.141,-24.131,-24.426
2,494280,3494280,7510100,26.8651123,67.6773834,212.45,-20.31,0.008,0.295,-24.146,-24.136,-24.431
2,494300,3494300,7510100,26.8655834,67.6773834,212.88,-20.43,0.008,0.296,-24.241,-24.231,-24.527
2,494320,3494320,7510100,26.8660545,67.6773834,213,-20.39,0.008,0.296,-24.194,-24.185,-24.481
2,494340,3494340,7510100,26.8665276,67.6773834,213.19,-20.36,0.008,0.296,-24.148,-24.139,-24.435
2,494360,3494360,7510100,26.8669987,67.6773834,213.26,-20.23,0.009,0.296,-24.045,-24.035,-24.331
2,494380,3494380,7510100,26.8674698,67.6773834,213.29,-20.15,0.009,0.296,-23.977,-23.966,-24.263
2,494400,3494400,7510100,26.8679409,67.6773834,213.45,-20.03,0.01,0.297,-23.893,-23.882,-24.178
2,494420,3494420,7510100,26.868412,67.6773834,213.95,-20.04,0.01,0.297,-23.873,-23.862,-24.159
2,494440,3494440,7510100,26.868885,67.6773834,214.15,-19.89,0.01,0.297,-23.745,-23.734,-24.032
2,494460,3494460,7510100,26.8693562,67.6773834,214.24,-19.85,0.01,0.298,-23.691,-23.679,-23.977
2,494480,3494480,7510100,26.8698273,67.6773834,214.5,-19.76,0.011,0.298,-23.613,-23.601,-23.899
2,494499,3494499,7510100,26.8702755,67.6773834,214.58,-19.65,0.011,0.298,-23.521,-23.509,-23.807
2,494524,3494524,7510100,26.8708668,67.6773834,214.91,-19.47,0.012,0.298,-23.368,-23.354,-23.653
2,494544,3494544,7510100,26.8713379,67.6773834,215.63,-19.4,0.012,0.299,-23.29,-23.276,-23.576
2,494564,3494564,7510100,26.871809,67.6773834,216.3,-19.24,0.012,0.3,-23.192,-23.178,-23.478
2,494584,3494584,7510100,26.8722801,67.6773911,216.79,-19.17,0.012,0.301,-23.144,-23.13,-23.431
2,494604,3494604,7510100,26.8727531,67.6773911,216.98,-19.31,0.013,0.301,-23.219,-23.204,-23.505
2,494623,3494623,7510100,26.8731995,67.6773911,217.76,-19.27,0.013,0.302,-23.224,-23.209,-23.511
2,494643,3494643,7510100,26.8736706,67.6773911,218.43,-19.27,0.013,0.303,-23.245,-23.23,-23.533
2,494663,3494663,7510100,26.8741436,67.6773911,218.82,-19.26,0.012,0.304,-23.253,-23.238,-23.542
2,494683,3494683,7510100,26.8746166,67.6773911,219.05,-19.36,0.012,0.304,-23.315,-23.301,-23.605
2,494703,3494703,7510100,26.8750877,67.6773911,219.19,-19.39,0.012,0.304,-23.334,-23.32,-23.624
2,494722,3494722,7510100,26.8755341,67.6773911,218.86,-19.33,0.012,0.304,-23.283,-23.269,-23.573
2,494742,3494742,7510100,26.8760052,67.6773911,219.26,-19.39,0.012,0.304,-23.325,-23.312,-23.616
2,494762,3494762,7510100,26.8764782,67.6773911,219.69,-19.49,0.012,0.305,-23.386,-23.373,-23.678
2,494782,3494782,7510100,26.8769493,67.6773911,220.03,-19.43,0.011,0.305,-23.357,-23.344,-23.649
2,494802,3494802,7510100,26.8774204,67.6773911,220.17,-19.36,0.012,0.305,-23.307,-23.293,-23.599
2,494821,3494821,7510100,26.8778687,67.6773911,220.55,-19.28,0.012,0.306,-23.25,-23.236,-23.542
2,494841,3494841,7510100,26.8783417,67.6773911,220.94,-19.28,0.012,0.306,-23.233,-23.219,-23.525
2,494861,3494861,7510100,26.8788128,67.6773911,221.28,-19.28,0.012,0.307,-23.228,-23.214,-23.52
2,494881,3494881,7510100,26.8792839,67.6773911,221.69,-19.2,0.012,0.307,-23.172,-23.157,-23.465
2,494901,3494901,7510100,26.879755,67.6773911,222.13,-19.05,0.012,0.308,-23.083,-23.069,-23.377
2,494920,3494920,7510100,26.8802052,67.6773911,222.67,-19.09,0.012,0.309,-23.116,-23.102,-23.411
2,494940,3494940,7510100,26.8806763,67.6773911,222.86,-18.99,0.011,0.309,-23.035,-23.022,-23.33
2,494960,3494960,7510100,26.8811474,67.6773911,222.95,-18.9,0.011,0.309,-22.972,-22.959,-23.268
2,494980,3494980,7510100,26.8816185,67.6773911,223.16,-18.95,0.011,0.309,-23.002,-22.989,-23.298
2,494999,3494999,7510100,26.8820667,67.6773911,223.58,-18.96,0.011,0.31,-23.001,-22.988,-23.298
3,492000,3492000,7510200,26.8113384,67.6782227,206.93,-24.22,0.002,0.288,-27.941,-27.938,-28.226
3,492020,3492020,7510200,26.8118095,67.6782227,206.98,-24.1,0.003,0.288,-27.842,-27.839,-28.127
3,492040,3492040,7510200,26.8122826,67.6782227,206.54,-24.15,0.003,0.287,-27.835,-27.832,-28.119
3,492060,3492060,7510200,26.8127537,67.6782227,206.13,-24.04,0.002,0.287,-27.753,-27.75,-28.037
3,492080,3492080,7510200,26.8132248,67.6782227,206.08,-23.98,0.002,0.287,-27.697,-27.694,-27.981
3,492100,3492100,7510200,26.8136959,67.6782303,206.04,-23.95,0.002,0.287,-27.653,-27.651,-27.937
3,492120,3492120,7510200,26.814167,67.6782303,205.89,-23.88,0.002,0.287,-27.583,-27.58,-27.867
3,492140,3492140,7510200,26.81464,67.6782303,205.75,-23.76,0.002,0.286,-27.485,-27.482,-27.769
3,492160,3492160,7510200,26.8151112,67.6782303,205.69,-23.68,0.002,0.286,-27.395,-27.392,-27.678
3,492181,3492181,7510200,26.8156071,67.6782303,205.62,-23.62,0.002,0.286,-27.319,-27.317,-27.603
3,492201,3492201,7510200,26.8160782,67.6782303,205.61,-23.55,0.002,0.286,-27.258,-27.256,-27.542
3,492221,3492221,7510200,26.8165493,67.6782303,205.71,-23.59,0.002,0.286,-27.276,-27.274,-27.56
3,492241,3492241,7510200,26.8170223,67.6782303,205.54,-23.4,0.002,0.286,-27.135,-27.133,-27.419
3,492261,3492261,7510200,26.8174934,67.6782303,205.65,-23.31,0.002,0.286,-27.055,-27.053,-27.339
3,492281,3492281,7510200,26.8179646,67.6782303,205.66,-23.27,0.002,0.286,-27.002,-27,-27.286
3,492301,3492301,7510200,26.8184357,67.6782303,205.84,-23.22,0.002,0.287,-26.965,-26.962,-27.249
3,492321,3492321,7510200,26.8189068,67.6782303,205.85,-23.25,0.002,0.287,-26.975,-26.973,-27.259
3,492342,3492342,7510200,26.8194027,67.6782303,205.73,-23.28,0.002,0.286,-26.981,-26.979,-27.265
3,492362,3492362,7510200,26.8198757,67.6782379,205.71,-23.28,0.002,0.286,-26.968,-26.966,-27.252
3,492382,3492382,7510200,26.8203468,67.6782379,205.74,-23.26,0.002,0.286,-26.942,-26.94,-27.226
3,492402,3492402,7510200,26.8208179,67.6782379,205.63,-23.13,0.002,0.286,-26.869,-26.867,-27.153
3,492422,3492422,7510200,26.8212891,67.6782379,205.7,-23.19,0.002,0.286,-26.911,-26.909,-27.195
3,492442,3492442,7510200,26.8217621,67.6782379,205.81,-23.18,0.002,0.287,-26.904,-26.901,-27.187
3,492462,3492462,7510200,26.8222332,67.6782379,205.87,-23.19,0.003,0.287,-26.895,-26.892,-27.179
3,492482,3492482,7510200,26.8227043,67.6782379,205.77,-23.07,0.003,0.286,-26.812,-26.808,-27.095
3,492499,3492499,7510200,26.8231068,67.6782379,205.76,-23,0.003,0.286,-26.747,-26.743,-27.03
3,492521,3492521,7510200,26.8236256,67.6782379,205.7,-22.99,0.003,0.286,-26.7,-26.696,-26.983
3,492541,3492541,7510200,26.8240967,67.6782379,205.64,-22.96,0.003,0.286,-26.665,-26.662,-26.948
3,492561,3492561,7510200,26.8245678,67.6782379,205.65,-22.89,0.004,0.286,-26.618,-26.614,-26.9
3,492581,3492581,7510200,26.8250389,67.6782379,205.82,-22.89,0.004,0.287,-26.627,-26.622,-26.909
3,492601,3492601,7510200,26.82551,67.6782379,205.72,-22.93,0.005,0.286,-26.642,-26.636,-26.923
3,492621,3492621,7510200,26.825983,67.6782379,205.8,-22.86,0.006,0.286,-26.6,-26.593,-26.879
3,492641,3492641,7510200,26.8264542,67.6782379,206.33,-22.84,0.006,0.287,-26.59,-26.583,-26.87
3,492661,3492661,7510200,26.8269253,67.6782379,206.76,-22.73,0.008,0.288,-26.523,-26.514,-26.802
3,492681,3492681,7510200,26.8273964,67.6782379,207.4,-22.73,0.009,0.289,-26.516,-26.505,-26.794
3,492701,3492701,7510200,26.8278694,67.6782379,207.89,-22.72,0.013,0.289,-26.522,-26.507,-26.796
3,492721,3492721,7510200,26.8283405,67.6782379,209.47,-22.76,0.016,0.291,-26.602,-26.583,-26.874
3,492741,3492741,7510200,26.8288116,67.6782379,211.03,-22.82,0.02,0.293,-26.692,-26.668,-26.962
3,492760,3492760,7510200,26.8292599,67.6782379,212.72,-22.88,0.026,0.296,-26.787,-26.757,-27.052
3,492780,3492780,7510200,26.8297329,67.6782379,213.02,-22.8,0.024,0.296,-26.739,-26.711,-27.007
3,492800,3492800,7510200,26.830204,67.6782379,212.11,-22.83,0.016,0.295,-26.741,-26.722,-27.017
3,492820,3492820,7510200,26.8306751,67.6782379,211.6,-22.9,0.014,0.294,-26.782,-26.766,-27.06
3,492840,3492840,7510200,26.8311462,67.6782379,211.38,-22.96,0.014,0.294,-26.827,-26.811,-27.105
3,492860,3492860,7510200,26.8316174,67.6782379,210.82,-23.09,0.013,0.293,-26.897,-26.882,-27.175
3,492880,3492880,7510200,26.8320904,67.6782379,210.47,-23.09,0.013,0.293,-26.899,-26.884,-27.177
3,492900,3492900,7510200,26.8325615,67.6782455,209.87,-23.13,0.012,0.292,-26.921,-26.907,-27.199
3,492920,3492920,7510200,26.8330345,67.6782455,209.15,-23,0.011,0.291,-26.816,-26.803,-27.093
3,492940,3492940,7510200,26.8335056,67.6782455,208.54,-23.08,0.01,0.29,-26.839,-26.827,-27.117
3,492960,3492960,7510200,26.8339787,67.6782455,208.02,-23.1,0.009,0.289,-26.85,-26.839,-27.128
3,492980,3492980,7510200,26.8344498,67.6782455,207.52,-23.06,0.009,0.289,-26.827,-26.816,-27.105
3,492999,3492999,7510200,26.8348961,67.6782455,206.9,-23.16,0.008,0.288,-26.885,-26.875,-27.163
3,493022,3493022,7510200,26.8354397,67.6782455,206.2,-23.11,0.008,0.287,-26.88,-26.871,-27.158
3,493042,3493042,7510200,26.8359108,67.6782455,205.99,-23.2,0.007,0.287,-26.939,-26.931,-27.218
3,493062,3493062,7510200,26.8363819,67.6782455,205.84,-23.23,0.006,0.287,-26.961,-26.954,-27.24
3,493082,3493082,7510200,26.836853,67.6782455,205.39,-23.28,0.006,0.286,-26.993,-26.986,-27.272
3,493102,3493102,7510200,26.837326,67.6782455,205.35,-23.24,0.005,0.286,-26.988,-26.982,-27.268
3,493122,3493122,7510200,26.8377972,67.6782455,205.34,-23.29,0.005,0.286,-27.037,-27.031,-27.317
3,493142,3493142,7510200,26.8382683,67.6782455,205,-23.31,0.005,0.285,-27.046,-27.04,-27.326
3,493162,3493162,7510200,26.8387394,67.6782455,205.04,-23.37,0.005,0.285,-27.062,-27.056,-27.342
3,493181,3493181,7510200,26.8391895,67.6782532,204.9,-23.24,0.005,0.285,-26.949,-26.944,-27.229
3,493201,3493201,7510200,26.8396606,67.6782532,204.91,-23.24,0.005,0.285,-26.921,-26.916,-27.201
3,493221,3493221,7510200,26.8401318,67.6782532,204.98,-23.21,0.005,0.285,-26.879,-26.874,-27.159
3,493241,3493241,7510200,26.8406029,67.6782532,204.65,-23.1,0.005,0.285,-26.792,-26.787,-27.072
3,493261,3493261,7510200,26.8410759,67.6782532,204.42,-23.03,0.005,0.285,-26.745,-26.74,-27.025
3,493281,3493281,7510200,26.841547,67.6782532,204.23,-22.94,0.005,0.284,-26.684,-26.678,-26.962
3,493301,3493301,7510200,26.8420181,67.6782532,204.07,-22.91,0.005,0.284,-26.64,-26.634,-26.918
3,493321,3493321,7510200,26.8424892,67.6782532,204.5,-22.91,0.005,0.285,-26.618,-26.612,-26.897
3,493340,3493340,7510200,26.8429394,67.6782532,204.6,-22.86,0.005,0.285,-26.565,-26.559,-26.844
3,493360,3493360,7510200,26.8434105,67.6782532,204.53,-22.78,0.005,0.285,-26.497,-26.491,-26.776
3,493380,3493380,7510200,26.8438816,67.6782532,204.48,-22.72,0.005,0.285,-26.437,-26.431,-26.716
3,493400,3493400,7510200,26.8443527,67.6782532,204.51,-22.71,0.005,0.285,-26.42,-26.414,-26.699
3,493420,3493420,7510200,26.8448257,67.6782532,204.44,-22.66,0.005,0.285,-26.382,-26.377,-26.661
3,493440,3493440,7510200,26.8452969,67.6782532,204.44,-22.7,0.005,0.285,-26.39,-26.384,-26.669
3,493460,3493460,7510200,26.845768,67.6782532,204.64,-22.68,0.005,0.285,-26.369,-26.363,-26.648
3,493480,3493480,7510200,26.8462391,67.6782608,204.52,-22.61,0.005,0.285,-26.308,-26.302,-26.587
3,493499,3493499,7510200,26.8466892,67.6782608,204.52,-22.55,0.006,0.285,-26.255,-26.248,-26.533
3,493520,3493520,7510200,26.8471832,67.6782608,204.89,-22.53,0.006,0.285,-26.229,-26.223,-26.508
3,493540,3493540,7510200,26.8476562,67.6782608,204.72,-22.5,0.006,0.285,-26.186,-26.179,-26.464
3,493560,3493560,7510200,26.8481274,67.6782608,204.79,-22.43,0.006,0.285,-26.128,-26.121,-26.406
3,493580,3493580,7510200,26.8485985,67.6782608,204.93,-22.36,0.006,0.285,-26.068,-26.061,-26.346
3,493600,3493600,7510200,26.8490715,67.6782608,204.61,-22.3,0.007,0.285,-26.005,-25.997,-26.282
3,493620,3493620,7510200,26.8495426,67.6782608,204.82,-22.3,0.007,0.285,-25.985,-25.976,-26.261
3,493640,3493640,7510200,26.8500137,67.6782608,204.97,-22.26,0.008,0.285,-25.942,-25.933,-26.218
3,493660,3493660,7510200,26.8504848,67.6782608,205.23,-22.22,0.009,0.286,-25.902,-25.891,-26.177
3,493680,3493680,7510200,26.850956,67.6782608,205.79,-22.12,0.009,0.286,-25.824,-25.814,-26.1
3,493700,3493700,7510200,26.851429,67.6782608,206.64,-22.09,0.009,0.288,-25.78,-25.77,-26.058
3,493720,3493720,7510200,26.8519001,67.6782608,206.51,-21.99,0.009,0.287,-25.681,-25.671,-25.958
3,493740,3493740,7510200,26.8523712,67.6782608,206.91,-21.92,0.01,0.288,-25.63,-25.619,-25.907
3,493760,3493760,7510200,26.8528423,67.6782608,207.55,-21.8,0.01,0.289,-25.559,-25.548,-25.837
3,493780,3493780,7510200,26.8533134,67.6782608,208.04,-21.76,0.011,0.289,-25.524,-25.512,-25.801
3,493800,3493800,7510200,26.8537865,67.6782684,209.02,-21.79,0.011,0.291,-25.55,-25.538,-25.828
3,493820,3493820,7510200,26.8542576,67.6782684,209.83,-21.69,0.011,0.292,-25.482,-25.469,-25.761
3,493840,3493840,7510200,26.8547306,67.6782684,209.98,-21.62,0.009,0.292,-25.399,-25.388,-25.68
3,493860,3493860,7510200,26.8552017,67.6782684,210.3,-21.5,0.01,0.292,-25.29,-25.278,-25.571
3,493880,3493880,7510200,26.8556747,67.6782684,210.99,-21.4,0.01,0.293,-25.205,-25.194,-25.487
3,493900,3493900,7510200,26.8561459,67.6782684,210.96,-21.31,0.009,0.293,-25.11,-25.099,-25.393
3,493920,3493920,7510200,26.856617,67.6782684,211.49,-21.14,0.009,0.294,-24.979,-24.968,-25.262
3,493940,3493940,7510200,26.8570881,67.6782684,211.84,-20.96,0.009,0.294,-24.825,-24.814,-25.109
3,493960,3493960,7510200,26.8575592,67.6782684,211.84,-20.88,0.009,0.294,-24.724,-24.714,-25.008
3,493980,3493980,7510200,26.8580322,67.6782684,211.91,-20.78,0.008,0.295,-24.626,-24.617,-24.911
3,493999,3493999,7510200,26.8584785,67.6782684,211.99,-20.78,0.008,0.295,-24.59,-24.58,-24.875
3,494020,3494020,7510200,26.8589745,67.6782684,212.01,-20.77,0.008,0.295,-24.525,-24.516,-24.81
3,494040,3494040,7510200,26.8594456,67.6782684,212.01,-20.59,0.008,0.295,-24.392,-24.383,-24.678
3,494060,3494060,7510200,26.8599186,67.6782684,211.79,-20.47,0.007,0.294,-24.289,-24.28,-24.575
3,494080,3494080,7510200,26.8603897,67.6782684,211.79,-20.45,0.007,0.294,-24.262,-24.253,-24.548
3,494100,3494100,7510200,26.8608608,67.6782684,211.38,-20.39,0.007,0.294,-24.201,-24.192,-24.486
3,494120,3494120,7510200,26.8613319,67.6782761,211.4,-20.28,0.007,0.294,-24.124,-24.116,-24.41
3,494140,3494140,7510200,26.861805,67.6782761,211.24,-20.26,0.007,0.294,-24.104,-24.095,-24.389
3,494160,3494160,7510200,26.8622761,67.6782761,211.31,-20.18,0.007,0.294,-24.043,-24.034,-24.328
3,494180,3494180,7510200,26.8627491,67.6782761,211.3,-20.19,0.008,0.294,-24.018,-24.009,-24.303
3,494200,3494200,7510200,26.8632202,67.6782761,211.26,-20.07,0.008,0.294,-23.912,-23.903,-24.196
3,494220,3494220,7510200,26.8636913,67.6782761,211.48,-20.06,0.008,0.294,-23.882,-23.873,-24.167
3,494240,3494240,7510200,26.8641624,67.6782761,211.68,-19.99,0.009,0.294,-23.83,-23.82,-24.115
3,494260,3494260,7510200,26.8646355,67.6782761,211.93,-20.03,0.009,0.295,-23.854,-23.843,-24.138
3,494280,3494280,7510200,26.8651066,67.6782761,212.37,-20.06,0.009,0.295,-23.884,-23.873,-24.169
3,494300,3494300,7510200,26.8655777,67.6782761,212.66,-20.12,0.009,0.296,-23.921,-23.911,-24.206
3,494320,3494320,7510200,26.8660488,67.6782761,212.83,-20.12,0.009,0.296,-23.924,-23.914,-24.21
3,494340,3494340,7510200,26.8665218,67.6782761,213.23,-20.15,0.009,0.296,-23.957,-23.946,-24.243
3,494360,3494360,7510200,26.866993,67.6782761,213.3,-20.14,0.009,0.296,-23.96,-23.949,-24.246
3,494380,3494380,7510200,26.8674641,67.6782761,213.36,-20.17,0.01,0.296,-23.976,-23.965,-24.261
3,494400,3494400,7510200,26.8679352,67.6782761,213.66,-20.13,0.01,0.297,-23.948,-23.937,-24.233
3,494420,3494420,7510200,26.8684063,67.6782761,213.81,-20.05,0.01,0.297,-23.873,-23.862,-24.159
3,494440,3494440,7510200,26.8688793,67.6782761,213.64,-19.91,0.011,0.297,-23.751,-23.739,-24.035
3,494460,3494460,7510200,26.8693523,67.6782761,213.77,-19.81,0.011,0.297,-23.642,-23.629,-23.926
3,494480,3494480,7510200,26.8698235,67.6782837,213.99,-19.74,0.012,0.297,-23.563,-23.55,-23.847
3,494499,3494499,7510200,26.8702717,67.6782837,213.99,-19.53,0.013,0.297,-23.406,-23.391,-23.688
3,494520,3494520,7510200,26.8707676,67.6782837,214.4,-19.46,0.015,0.298,-23.33,-23.312,-23.61
3,494540,3494540,7510200,26.8712387,67.6782837,215.35,-19.46,0.015,0.299,-23.329,-23.312,-23.611
3,494560,3494560,7510200,26.8717098,67.6782837,215.82,-19.34,0.016,0.3,-23.249,-23.23,-23.53
3,494580,3494580,7510200,26.8721809,67.6782837,216.8,-19.3,0.016,0.301,-23.223,-23.204,-23.505
3,494600,3494600,7510200,26.8726521,67.6782837,217.74,-19.26,0.016,0.302,-23.195,-23.177,-23.479
3,494620,3494620,7510200,26.8731251,67.6782837,218.19,-19.09,0.016,0.303,-23.066,-23.048,-23.351
3,494640,3494640,7510200,26.8735962,67.6782837,218.92,-19.19,0.016,0.304,-23.119,-23.101,-23.404
3,494660,3494660,7510200,26.8740673,67.6782837,219.48,-19.14,0.015,0.304,-23.109,-23.091,-23.396
3,494680,3494680,7510200,26.8745384,67.6782837,219.81,-19.12,0.015,0.305,-23.103,-23.086,-23.391
3,494700,3494700,7510200,26.8750114,67.6782837,220.27,-19.15,0.015,0.306,-23.123,-23.106,-23.412
3,494720,3494720,7510200,26.8754826,67.6782837,220.96,-19.18,0.015,0.306,-23.151,-23.134,-23.441
3,494740,3494740,7510200,26.8759537,67.6782837,221.34,-19.21,0.014,0.307,-23.174,-23.157,-23.464
3,494760,3494760,7510200,26.8764267,67.6782837,221.15,-19.25,0.013,0.307,-23.19,-23.175,-23.482
3,494780,3494780,7510200,26.8768978,67.6782837,220.59,-19.15,0.012,0.306,-23.123,-23.108,-23.414
3,494800,3494800,7510200,26.8773708,67.6782837,220.36,-19.12,0.012,0.306,-23.092,-23.078,-23.384
3,494820,3494820,7510200,26.8778419,67.6782837,220.5,-19.16,0.012,0.306,-23.111,-23.097,-23.403
3,494840,3494840,7510200,26.8783131,67.6782837,220.68,-19.13,0.012,0.306,-23.074,-23.06,-23.366
3,494860,3494860,7510200,26.8787842,67.6782913,220.89,-19.01,0.012,0.306,-22.995,-22.98,-23.287
3,494880,3494880,7510200,26.8792553,67.6782913,221.42,-18.95,0.012,0.307,-22.955,-22.941,-23.248
3,494900,3494900,7510200,26.8797283,67.6782913,221.79,-18.91,0.012,0.308,-22.931,-22.917,-23.224
3,494920,3494920,7510200,26.8801994,67.6782913,221.92,-18.8,0.013,0.308,-22.866,-22.851,-23.159
3,494940,3494940,7510200,26.8806705,67.6782913,222.88,-18.82,0.013,0.309,-22.881,-22.866,-23.175
3,494960,3494960,7510200,26.8811417,67.6782913,222.49,-18.73,0.012,0.308,-22.805,-22.792,-23.1
3,494980,3494980,7510200,26.8816147,67.6782913,222.79,-18.68,0.012,0.309,-22.763,-22.75,-23.058
3,494999,3494999,7510200,26.8820629,67.6782913,223.14,-18.66,0.012,0.309,-22.739,-22.725,-23.034
4,492000,3492000,7510300,26.8113308,67.6791153,205.79,-24.15,0.002,0.286,-27.872,-27.869,-28.156
4,492018,3492018,7510300,26.8117561,67.6791153,205.62,-24.2,0.002,0.286,-27.914,-27.911,-28.197
4,492038,3492038,7510300,26.8122272,67.6791229,205.35,-24.26,0.002,0.286,-27.961,-27.958,-28.244
4,492058,3492058,7510300,26.8126984,67.6791229,205.44,-24.33,0.002,0.286,-28.012,-28.01,-28.296
4,492078,3492078,7510300,26.8131695,67.6791229,205.4,-24.27,0.002,0.286,-27.968,-27.966,-28.252
4,492098,3492098,7510300,26.8136406,67.6791229,205.17,-24.16,0.002,0.286,-27.874,-27.871,-28.157
4,492118,3492118,7510300,26.8141136,67.6791229,205.28,-24.12,0.002,0.286,-27.828,-27.826,-28.112
4,492138,3492138,7510300,26.8145847,67.6791229,205.27,-23.92,0.002,0.286,-27.693,-27.691,-27.976
4,492158,3492158,7510300,26.8150558,67.6791229,205.27,-23.92,0.002,0.286,-27.643,-27.64,-27.926
4,492178,3492178,7510300,26.815527,67.6791229,205.24,-23.85,0.002,0.286,-27.56,-27.557,-27.843
